data,tags
"  ""Ye Trojans, Dardans, and auxiliar bands!  Now take refreshment as the hour demands;  Guard well the walls, relieve the watch of night.  Till the new sun restores the cheerful light.  Then shall our herald, to the Atrides sent,  Before their ships proclaim my son's intent.  Next let a truce be ask'd, that Troy may burn  Her slaughter'd heroes, and their bones inurn;  That done, once more the fate of war be tried,  And whose the conquest, mighty Jove decide!""",The Iliad by Homer
“Mr. Darcy is not to be laughed at!” cried Elizabeth. “That is anuncommon advantage%2c and uncommon I hope it will continue%2c for it wouldbe a great loss to _me_ to have many such acquaintances. I dearly love alaugh.”,Pride and Prejudice by Jane Austen
"—Macintosh. Yes, I saw him, Mr Bloom said. Where is he now?",Ulysses by James Joyce
"‘I beg your pardon,’ said Alice very humbly: ‘you had got to the fifthbend, I think?’",Alice's Adventures in Wonderland by Lewis Carroll
"Alice thought she might as well wait, as she had nothing else to do, andperhaps after all it might tell her something worth hearing. For someminutes it puffed away without speaking, but at last it unfolded itsarms, took the hookah out of its mouth again, and said, ‘So you thinkyou’re changed, do you?’",Alice's Adventures in Wonderland by Lewis Carroll
—Help! he sighed. I feel a strong weakness.,Ulysses by James Joyce
Alice was thoroughly puzzled. ‘Does the boots and shoes!’ she repeatedin a wondering tone.,Alice's Adventures in Wonderland by Lewis Carroll
As you called it.,The Picture of Dorian Gray by Oscar Wilde
"The scene was the hall of Capulet's house, and Romeo in his pilgrim'sdress had entered with Mercutio and his other friends.  The band, suchas it was, struck up a few bars of music, and the dance began.  Throughthe crowd of ungainly, shabbily dressed actors, Sibyl Vane moved like acreature from a finer world.  Her body swayed, while she danced, as aplant sways in the water.  The curves of her throat were the curves ofa white lily.  Her hands seemed to be made of cool ivory.",The Picture of Dorian Gray by Oscar Wilde
"‘That’s nothing to what I could say if I chose,’ the Duchess replied, ina pleased tone.",Alice's Adventures in Wonderland by Lewis Carroll
"By this time she had found her way into a tidy little room with a tablein the window, and on it (as she had hoped) a fan and two or three pairsof tiny white kid gloves: she took up the fan and a pair of the gloves,and was just going to leave the room, when her eye fell upon a littlebottle that stood near the looking-glass. There was no label this timewith the words ‘DRINK ME,’ but nevertheless she uncorked it and put itto her lips. ‘I know SOMETHING interesting is sure to happen,’ she saidto herself, ‘whenever I eat or drink anything; so I’ll just see whatthis bottle does. I do hope it’ll make me grow large again, for reallyI’m quite tired of being such a tiny little thing!’",Alice's Adventures in Wonderland by Lewis Carroll
“Not as you represent it. Had she merely _dined_ with him%2c she mightonly have discovered whether he had a good appetite; but you mustremember that four evenings have also been spent together--and fourevenings may do a great deal.”,Pride and Prejudice by Jane Austen
"He foresaw his pale body reclined in it at full, naked, in a womb ofwarmth, oiled by scented melting soap, softly laved. He saw histrunk and limbs riprippled over and sustained, buoyed lightly upward,lemonyellow: his navel, bud of flesh: and saw the dark tangled curls ofhis bush floating, floating hair of the stream around the limp father ofthousands, a languid floating flower.",Ulysses by James Joyce
"How late it was!  He sat up, and having sipped some tea, turned overhis letters.  One of them was from Lord Henry, and had been brought byhand that morning.  He hesitated for a moment, and then put it aside.The others he opened listlessly.  They contained the usual collectionof cards, invitations to dinner, tickets for private views, programmesof charity concerts, and the like that are showered on fashionableyoung men every morning during the season.  There was a rather heavybill for a chased silver Louis-Quinze toilet-set that he had not yethad the courage to send on to his guardians, who were extremelyold-fashioned people and did not realize that we live in an age whenunnecessary things are our only necessities; and there were severalvery courteously worded communications from Jermyn Street money-lendersoffering to advance any sum of money at a moment's notice and at themost reasonable rates of interest.",The Picture of Dorian Gray by Oscar Wilde
"I am afraid that women appreciate cruelty, downright cruelty, morethan anything else.  They have wonderfully primitive instincts.  Wehave emancipated them, but they remain slaves looking for theirmasters, all the same.  They love being dominated.  I am sure you weresplendid.  I have never seen you really and absolutely angry, but I canfancy how delightful you looked.  And, after all, you said something tome the day before yesterday that seemed to me at the time to be merelyfanciful, but that I see now was absolutely true, and it holds the keyto everything.",The Picture of Dorian Gray by Oscar Wilde
"‘Very true,’ said the Duchess: ‘flamingoes and mustard both bite. Andthe moral of that is--“Birds of a feather flock together.”’",Alice's Adventures in Wonderland by Lewis Carroll
"This was the man Dorian Gray was waiting for.  Every second he keptglancing at the clock.  As the minutes went by he became horriblyagitated.  At last he got up and began to pace up and down the room,looking like a beautiful caged thing.  He took long stealthy strides.His hands were curiously cold.",The Picture of Dorian Gray by Oscar Wilde
"His listeners held their cigarettes poised to hear, their smokesascending in frail stalks that flowered with his speech. And let ourcrooked smokes. Noble words coming. Look out. Could you try your hand atit yourself?",Ulysses by James Joyce
"Poor Sibyl!  What a romance it had all been!  She had often mimickeddeath on the stage.  Then Death himself had touched her and taken herwith him.  How had she played that dreadful last scene?  Had she cursedhim, as she died?  No; she had died for love of him, and love wouldalways be a sacrament to him now.  She had atoned for everything by thesacrifice she had made of her life.  He would not think any more ofwhat she had made him go through, on that horrible night at thetheatre.  When he thought of her, it would be as a wonderful tragicfigure sent on to the world's stage to show the supreme reality oflove.  A wonderful tragic figure?  Tears came to his eyes as heremembered her childlike look, and winsome fanciful ways, and shytremulous grace.  He brushed them away hastily and looked again at thepicture.",The Picture of Dorian Gray by Oscar Wilde
"‘I shall do nothing of the sort,’ said the Mouse, getting up and walkingaway. ‘You insult me by talking such nonsense!’",Alice's Adventures in Wonderland by Lewis Carroll
"Well, ask Mr. Gray.  He is one of her most intimate friends.",The Picture of Dorian Gray by Oscar Wilde
"Should he move it aside, after all?  Why not let it stay there?  Whatwas the use of knowing? If the thing was true, it was terrible.  If itwas not true, why trouble about it?  But what if, by some fate ordeadlier chance, eyes other than his spied behind and saw the horriblechange?  What should he do if Basil Hallward came and asked to look athis own picture?  Basil would be sure to do that.  No; the thing had tobe examined, and at once.  Anything would be better than this dreadfulstate of doubt.",The Picture of Dorian Gray by Oscar Wilde
